,Player,Position,Age,Year,Model_Projection_Points,Actual_Points,Model_v_Actual_Delta
134,Calvin Ridley,WR,27.0,2021,263.152,71.1,192.052
11,Jacob Hollister,TE,28.0,2021,251.42299999999994,285.5,-34.077000000000055
10,Stefon Diggs,WR,28.0,2021,251.42299999999994,285.5,-34.077000000000055
9,Tyreek Hill,WR,27.0,2021,244.21500000000003,296.5,-52.28499999999997
5,Justin Jefferson,WR,22.0,2021,239.82100000000005,330.4,-90.57899999999992
6,Davante Adams,WR,29.0,2021,238.797,344.3,-105.50300000000001
32,Amari Cooper,WR,27.0,2021,237.9139999999999,202.5,35.4139999999999
27,Chris Godwin,WR,25.0,2021,235.89500000000004,242.4,-6.504999999999967
28,Brandin Cooks,WR,28.0,2021,227.424,231.8,-4.376000000000005
36,A.J. Brown,WR,24.0,2021,226.01400000000004,180.9,45.11400000000003
14,D.K. Metcalf,WR,24.0,2021,225.1469999999999,244.3,-19.153000000000105
18,CeeDee Lamb,WR,22.0,2021,224.4429999999998,232.8,-8.357000000000198
19,Clyde Edwards-Helaire,RB,22.0,2021,224.4429999999998,232.8,-8.357000000000198
20,Anthony McFarland Jr.,RB,22.0,2021,224.4429999999998,232.8,-8.357000000000198
7,Mike Evans,WR,28.0,2021,224.1539999999999,262.5,-38.34600000000009
30,Terry McLaurin,WR,26.0,2021,218.79,213.5,5.289999999999992
303,Will Fuller,WR,27.0,2021,216.757,8.6,208.157
47,DeAndre Hopkins,WR,29.0,2021,212.61899999999994,147.2,65.41899999999995
25,Tee Higgins,WR,22.0,2021,211.65499999999992,219.1,-7.445000000000078
86,Corey Davis,WR,26.0,2021,210.98699999999997,105.2,105.78699999999996
42,Chase Claypool,WR,23.0,2021,210.2429999999999,166.6,43.642999999999915
120,Allen Robinson,WR,28.0,2021,205.658,87.0,118.65799999999999
15,Tyler Lockett,WR,29.0,2021,204.12400000000005,241.4,-37.275999999999954
39,Tyler Boyd,WR,27.0,2021,204.02199999999996,183.8,20.22199999999995
26,D.J. Moore,WR,24.0,2021,201.50299999999984,237.5,-35.997000000000156
0,Cooper Kupp,WR,28.0,2021,191.13000000000014,439.5,-248.36999999999986
22,Keenan Allen,WR,29.0,2021,187.0580000000001,257.8,-70.7419999999999
119,Julio Jones,WR,32.0,2021,182.27200000000008,80.4,101.87200000000007
56,Robert Woods,WR,29.0,2021,181.542,137.2,44.34200000000001
33,Adam Thielen,WR,31.0,2021,180.99899999999994,199.8,-18.801000000000073
13,Mike Williams,WR,27.0,2021,178.13299999999998,246.6,-68.46700000000001
