,Player,Position,Age,Year,Model_Projection_Points,Actual_Points,Model_v_Actual_Delta
1,Justin Jefferson,WR,23.0,2022,286.70581512143076,,
2,Ja'Marr Chase,WR,22.0,2022,274.6474006643623,,
0,Cooper Kupp,WR,29.0,2022,268.6277189150926,,
3,Davante Adams,WR,30.0,2022,255.57966020719977,,
36,Amon-Ra St. Brown,WR,23.0,2022,224.38353807675475,,
4,Stefon Diggs,WR,29.0,2022,220.6934898362789,,
23,Chris Godwin,WR,26.0,2022,216.84161781291184,,
14,D.K. Metcalf,WR,25.0,2022,215.1225027960374,,
5,CeeDee Lamb,WR,23.0,2022,212.2841216200918,,
16,Antonio Gibson,WR,24.0,2022,209.6843735523994,,
6,Deebo Samuel,WR,26.0,2022,208.72762756806662,,
19,Jaylen Waddle,WR,24.0,2022,207.26552545737047,,
18,Diontae Johnson,WR,26.0,2022,203.21468060548335,,
11,Tee Higgins,WR,23.0,2022,202.90826826283313,,
9,A.J. Brown,WR,25.0,2022,199.39326582818705,,
22,DeAndre Hopkins,WR,30.0,2022,198.95486882811826,,
7,Mike Evans,WR,29.0,2022,193.7787216474139,,
47,Tyler Lockett,WR,30.0,2022,193.36677456906148,,
32,Amari Cooper,WR,28.0,2022,191.0386666179802,,
8,Keenan Allen,WR,30.0,2022,187.04165108830432,,
15,D.J. Moore,WR,25.0,2022,185.0856179377972,,
53,Chase Claypool,WR,24.0,2022,180.9674558506522,,
37,DeVonta Smith,WR,24.0,2022,179.54612359150298,,
10,Michael Pittman Jr.,WR,25.0,2022,176.97139140091454,,
44,Brandon Aiyuk,WR,24.0,2022,175.09507510379106,,
21,Darren Waller,WR,30.0,2022,173.07176504984034,,
13,Terry McLaurin,WR,27.0,2022,172.4806594207152,,
33,Marquise Brown,WR,25.0,2022,171.02764093394129,,
69,Calvin Ridley,WR,28.0,2022,170.28225425062612,,
25,Allen Robinson,WR,29.0,2022,168.88464974917068,,
29,Hunter Renfrow,WR,27.0,2022,167.6901278283233,,
31,Darnell Mooney,WR,25.0,2022,163.50339534150817,,
46,Robert Woods,WR,30.0,2022,161.95231269322966,,
24,Brandin Cooks,WR,29.0,2022,156.26871446238596,,
55,Michael Gallup,WR,26.0,2022,156.21128649839497,,
62,Tyler Boyd,WR,28.0,2022,153.38501459771234,,
48,Christian Kirk,WR,26.0,2022,152.09737034018497,,
20,Mike Williams,WR,28.0,2022,149.68138666045678,,
26,Adam Thielen,WR,32.0,2022,149.29841108232708,,
56,DeVante Parker,WR,29.0,2022,148.281320843658,,
57,Robby Anderson,WR,29.0,2022,148.281320843658,,
52,Russell Gage,WR,26.0,2022,141.51532418196354,,
77,K.J. Osborn,WR,25.0,2022,141.122603167151,,
61,Jarvis Landry,WR,30.0,2022,139.47485332878597,,
65,Mecole Hardman,WR,24.0,2022,138.97436236458321,,
39,Elijah Moore,WR,22.0,2022,136.73259055425788,,
34,Gabriel Davis,WR,23.0,2022,136.01893039593236,,
70,DJ Chark,WR,26.0,2022,135.71159225003828,,
81,Marvin Jones,WR,32.0,2022,134.9836957529132,,
38,JuJu Smith-Schuster,WR,26.0,2022,132.20680511775993,,
68,Jakobi Meyers,WR,26.0,2022,131.02776590749087,,
85,Jamison Crowder,WR,29.0,2022,126.98310692454032,,
27,Jerry Jeudy,WR,23.0,2022,123.35480590224633,,
59,Robby Anderson,WR,29.0,2022,122.98107560560004,,
58,DeVante Parker,WR,29.0,2022,122.98107560560004,,
82,Corey Davis,WR,27.0,2022,122.638091466834,,
63,Julio Jones,WR,33.0,2022,119.1689564147407,,
28,Courtland Sutton,WR,27.0,2022,118.91425208873817,,
75,Kenny Golladay,WR,29.0,2022,116.85067181246237,,
66,Rondale Moore,WR,22.0,2022,112.7678796691357,,
84,Van Jefferson,WR,26.0,2022,110.5236924379583,,
45,Allen Lazard,WR,27.0,2022,110.03008324180021,,
41,Chuba Hubbard,RB,23.0,2022,108.97284592415205,,
40,Rashod Bateman,WR,23.0,2022,108.97284592415205,,
78,Nico Collins,WR,23.0,2022,102.58911391778662,,
73,Josh Palmer,WR,24.0,2022,101.60507135734727,,
79,Tim Patrick,WR,29.0,2022,100.10747235323468,,
54,Kadarius Toney,WR,23.0,2022,99.98827676166641,,
42,Cordarrelle Patterson,WR,31.0,2022,98.95051980526534,,
49,Nelson Agholor,WR,29.0,2022,98.4724620908308,,
67,Randall Cobb,WR,32.0,2022,79.76691069532075,,
83,Sammy Watkins,WR,29.0,2022,77.89587537473932,,
74,Isaiah McKenzie,WR,27.0,2022,76.74886933370101,,
64,Marquez Valdes-Scantling,WR,28.0,2022,74.77940081338468,,
72,Parris Campbell,WR,25.0,2022,41.51992734655255,,
