,Player,Position,Age,Year,Model_Projection_Points,#,StdDev,High,Low
48,Tee Higgins,WR,23,2022,185.99936609607505,27.0,4.3,17.0,41.0
49,Treylon Burks,WR,22,2022,181.99848569194836,84.0,10.2,56.0,110.0
50,Chris Olave,WR,22,2022,181.99848569194836,26.0,6.1,11.0,43.0
52,Tyler Boyd,WR,28,2022,176.19644054192486,130.0,12.1,92.0,150.0
53,Marvin Jones,WR,32,2022,174.88843081462784,,,,
54,Robert Woods,WR,30,2022,173.82646444681285,,,,
55,Michael Thomas,WR,29,2022,172.06231831538935,106.0,13.7,65.0,147.0
57,DeVonta Smith,WR,24,2022,169.9480365363106,28.0,7.1,14.0,47.0
58,Chase Claypool,WR,24,2022,169.13166514252282,179.0,15.6,111.0,180.0
59,Drake London,WR,21,2022,165.4841700151955,62.0,18.4,12.0,93.0
60,George Pickens,WR,21,2022,165.4841700151955,86.0,14.2,48.0,122.0
61,Allen Robinson,WR,29,2022,164.99271444876126,181.0,15.2,113.0,180.0
62,Brandin Cooks,WR,29,2022,163.01396035306794,82.0,7.1,63.0,102.0
63,Mack Hollins,WR,29,2022,163.01396035306794,,,,
64,Mike Evans,WR,29,2022,163.01396035306794,64.0,7.6,40.0,82.0
66,Marquise Brown,WR,25,2022,161.90729519130923,72.0,17.1,21.0,99.0
67,Jauan Jennings,WR,25,2022,161.90729519130923,,,,
68,Deebo Samuel,WR,26,2022,161.32915244683255,36.0,5.1,21.0,52.0
69,Darnell Mooney,WR,25,2022,160.83856999788856,111.0,19.8,56.0,148.0
70,Olamide Zaccheaus,WR,25,2022,160.83856999788856,,,,
71,Brandon Aiyuk,WR,24,2022,160.41777093968972,66.0,10.5,34.0,87.0
72,Mike Williams,WR,28,2022,159.80033886856808,68.0,6.9,45.0,84.0
74,Jarvis Landry,WR,30,2022,158.13240393702165,,,,
75,Adam Thielen,WR,32,2022,156.98320375742122,128.0,12.6,89.0,152.0
76,Drake London,WR,21,2022,154.64444644041401,62.0,18.4,12.0,93.0
77,George Pickens,WR,21,2022,154.64444644041401,86.0,14.2,48.0,122.0
79,Christian Kirk,WR,26,2022,152.85772102993832,69.0,8.5,41.0,86.0
80,Christian Watson,WR,23,2022,150.33288251615784,76.0,18.3,21.0,101.0
81,Jalen Reagor,WR,23,2022,150.33288251615784,,,,
82,Kyle Philips,WR,23,2022,150.33288251615784,,,,
83,Hunter Renfrow,WR,27,2022,146.62660287786395,160.0,19.8,90.0,179.0
85,K.J. Osborn,WR,25,2022,143.90217447090316,198.0,15.3,118.0,180.0
89,DeVante Parker,WR,29,2022,142.8238405881374,,,,
90,Andre Baccellia,WR,25,2022,137.90525629617065,,,,
91,Michael Pittman Jr.,WR,25,2022,137.90525629617065,50.0,7.6,34.0,80.0
92,Chosen Anderson,WR,29,2022,137.16298815225397,,,,
93,Jamison Crowder,WR,29,2022,137.16298815225397,,,,
94,Tom Kennedy,WR,26,2022,135.01494338686456,,,,
95,Michael Gallup,WR,26,2022,135.01494338686456,153.0,11.2,109.0,176.0
96,Julio Jones,WR,33,2022,130.7321201594593,,,,
97,Garrett Wilson,WR,22,2022,128.45383910872584,19.0,4.6,7.0,33.0
98,Jahan Dotson,WR,22,2022,128.45383910872584,91.0,16.2,51.0,124.0
99,Elijah Moore,WR,22,2022,128.45383910872584,105.0,9.8,75.0,127.0
102,Russell Gage,WR,26,2022,128.1291548482656,,,,
103,Chris Godwin,WR,26,2022,128.1291548482656,39.0,4.2,30.0,63.0
104,John Brown,WR,32,2022,126.73814650343529,,,,
106,Laviska Shenault Jr.,WR,24,2022,126.11307990078978,,,,
107,Jahan Dotson,WR,22,2022,120.8210513748404,91.0,16.2,51.0,124.0
108,Garrett Wilson,WR,22,2022,120.8210513748404,19.0,4.6,7.0,33.0
109,Elijah Moore,WR,22,2022,120.8210513748404,105.0,9.8,75.0,127.0
110,Mecole Hardman,WR,24,2022,118.10189456482952,214.0,25.0,102.0,210.0
112,Gabriel Davis,WR,23,2022,117.87184303735476,97.0,9.7,68.0,122.0
114,Kendrick Bourne,WR,27,2022,116.69095659901514,,,,
115,Jason Moore,WR,27,2022,115.54729446372019,,,,
116,Corey Davis,WR,27,2022,115.54729446372019,,,,
119,A.J. Green,WR,34,2022,110.54830490831709,,,,
120,Noah Brown,WR,26,2022,109.05561383553022,,,,
121,DJ Chark,WR,26,2022,109.05561383553022,,,,
122,Curtis Samuel,WR,26,2022,108.01099006766933,193.0,15.4,116.0,180.0
123,Jakobi Meyers,WR,26,2022,108.01099006766933,104.0,7.9,80.0,120.0
124,Tre'Quan Smith,WR,26,2022,108.01099006766933,,,,
127,Zach Pascal,WR,28,2022,107.07476758299205,,,,
128,Darius Slayton,WR,25,2022,106.88741273029628,191.0,21.3,118.0,207.0
129,Nelson Agholor,WR,29,2022,106.23732487924055,,,,
130,Sterling Shepard,WR,29,2022,105.95438233012807,,,,
131,Alec Pierce,WR,22,2022,104.96279820317368,187.0,16.3,113.0,181.0
132,Kenny Golladay,WR,29,2022,104.50783512282909,,,,
134,Jalen Tolbert,WR,23,2022,102.8744708051769,,,,
135,Braylon Sanders,WR,23,2022,102.8744708051769,,,,
136,Jerry Jeudy,WR,23,2022,102.8744708051769,56.0,13.5,28.0,89.0
138,Rondale Moore,WR,22,2022,102.57245083542792,118.0,9.6,88.0,147.0
139,Jakobi Meyers,WR,26,2022,101.18461671644056,104.0,7.9,80.0,120.0
140,Curtis Samuel,WR,26,2022,101.18461671644056,193.0,15.4,116.0,180.0
142,Tre'Quan Smith,WR,26,2022,101.18461671644056,,,,
143,Laquon Treadwell,WR,27,2022,99.80554872966448,,,,
147,Allen Lazard,WR,27,2022,99.80554872966448,117.0,10.9,85.0,149.0
148,T.Y. Hilton,WR,33,2022,98.977695298972,,,,
150,JuJu Smith-Schuster,WR,26,2022,98.85000478276895,92.0,7.6,71.0,116.0
151,Randall Cobb,WR,32,2022,97.41821774181929,,,,
153,Courtland Sutton,WR,27,2022,96.89905946262756,85.0,7.0,65.0,118.0
154,Romeo Doubs,WR,22,2022,96.30022355033104,158.0,17.5,95.0,180.0
155,Rashod Bateman,WR,23,2022,95.31277572628882,98.0,7.6,74.0,120.0
157,Isaiah Hodgins,WR,24,2022,93.92947826362347,,,,
158,Rashid Shaheed,WR,24,2022,92.74431163742133,,,,
159,Jalen Guyton,WR,25,2022,89.81329978303285,,,,
160,Nick Westbrook-Ikhine,WR,25,2022,89.81329978303285,,,,
161,Velus Jones Jr.,WR,25,2022,89.81329978303285,,,,
164,Treylon Burks,WR,22,2022,88.47622887647461,84.0,10.2,56.0,110.0
165,Chris Olave,WR,22,2022,88.47622887647461,26.0,6.1,11.0,43.0
166,Jake Kumerow,WR,30,2022,87.69722817713692,,,,
167,Chris Conley,WR,30,2022,87.69722817713692,,,,
168,Marquez Valdes-Scantling,WR,28,2022,87.43865088518062,202.0,16.5,117.0,198.0
169,Keelan Cole,WR,29,2022,86.94866189464905,,,,
170,Quintez Cephus,WR,24,2022,86.26530296000323,,,,
171,Josh Palmer,WR,24,2022,86.26530296000323,,,,
172,Equanimeous St. Brown,WR,26,2022,84.0972102843969,,,,
173,Van Jefferson,WR,26,2022,84.0972102843969,219.0,22.8,121.0,207.0
174,River Cracraft,WR,28,2022,81.06934311951207,,,,
175,Demarcus Robinson,WR,28,2022,81.06934311951207,,,,
176,Kadarius Toney,WR,23,2022,78.10216339875035,89.0,16.9,45.0,127.0
179,Nico Collins,WR,23,2022,78.0598067611968,124.0,13.0,87.0,150.0
180,Tre'Quan Smith,WR,26,2022,77.75820736371487,,,,
181,Curtis Samuel,WR,26,2022,77.75820736371487,193.0,15.4,116.0,180.0
182,Jakobi Meyers,WR,26,2022,77.75820736371487,104.0,7.9,80.0,120.0
184,Lil'Jordan Humphrey,WR,24,2022,77.27941416940286,,,,
185,Austin Trammell,WR,24,2022,77.27941416940286,,,,
187,Marquez Callaway,WR,24,2022,77.27941416940286,,,,
188,Cade Johnson,WR,24,2022,77.27941416940286,,,,
190,Samori Toure,WR,24,2022,77.27941416940286,,,,
191,Christian Watson,WR,23,2022,77.11975555732616,76.0,18.3,21.0,101.0
192,Jalen Reagor,WR,23,2022,77.11975555732616,,,,
193,Kyle Philips,WR,23,2022,77.11975555732616,,,,
194,Terry McLaurin,WR,27,2022,76.4377722460602,48.0,7.3,31.0,73.0
195,Josh Reynolds,WR,27,2022,76.4377722460602,,,,
196,Marquise Brown,WR,25,2022,76.36391383068286,72.0,17.1,21.0,99.0
197,Jauan Jennings,WR,25,2022,76.36391383068286,,,,
199,Donovan Peoples-Jones,WR,23,2022,73.10277884807482,162.0,16.5,100.0,180.0
200,Breshad Perriman,WR,29,2022,72.7833647488751,,,,
201,A.J. Brown,WR,25,2022,71.66471795602341,13.0,3.8,4.0,24.0
203,Steven Sims,WR,25,2022,71.66471795602341,,,,
204,Damiere Byrd,WR,29,2022,69.72786682167165,,,,
205,Tyquan Thornton,WR,22,2022,64.32540548986286,,,,
206,Braxton Berrios,WR,27,2022,62.58916696909113,,,,
207,KhaDarel Hodge,WR,27,2022,62.2506804831764,,,,
209,Isaiah McKenzie,WR,27,2022,62.2506804831764,,,,
210,Trenton Irwin,WR,27,2022,62.2506804831764,,,,
211,Bryan Edwards,WR,24,2022,60.87001930460981,,,,
212,Devin Duvernay,WR,25,2022,60.79410124566874,,,,
213,Tutu Atwell,WR,23,2022,59.589033662049154,,,,
214,Josh Palmer,WR,24,2022,54.718625636668904,,,,
215,Quintez Cephus,WR,24,2022,54.718625636668904,,,,
217,Quez Watkins,WR,24,2022,54.085981365109554,,,,
219,Cedrick Wilson Jr.,WR,27,2022,52.893100816965955,,,,
220,Byron Pringle,WR,29,2022,52.62031549055997,,,,
221,Wan'Dale Robinson,WR,21,2022,52.3575602859601,182.0,15.2,114.0,180.0
222,Zay Jones,WR,27,2022,51.58464319168972,139.0,11.1,99.0,152.0
223,Darnell Mooney,WR,25,2022,47.89853411912297,111.0,19.8,56.0,148.0
224,Olamide Zaccheaus,WR,25,2022,47.89853411912297,,,,
225,Kalif Raymond,WR,28,2022,46.75797093183836,,,,
226,David Bell,WR,22,2022,46.07449510064539,,,,
227,Jamison Crowder,WR,29,2022,45.51716244066331,,,,
228,Chosen Anderson,WR,29,2022,45.51716244066331,,,,
229,Scott Miller,WR,25,2022,44.4313324461372,,,,
230,Phillip Dorsett,WR,29,2022,43.88772140156434,,,,
231,Skyy Moore,WR,22,2022,43.88663310088201,119.0,11.2,85.0,156.0
232,Ray-Ray McCloud,WR,26,2022,42.210107801088284,,,,
234,Jalen Guyton,WR,25,2022,41.55900271986292,,,,
236,Nick Westbrook-Ikhine,WR,25,2022,41.55900271986292,,,,
238,Velus Jones Jr.,WR,25,2022,41.55900271986292,,,,
239,N'Keal Harry,WR,25,2022,41.00622897499488,,,,
240,KJ Hamler,WR,23,2022,39.931632953061296,,,,
241,Deven Thompkins,WR,23,2022,39.931632953061296,,,,
242,Frank Darby,WR,25,2022,39.47811989316694,,,,
243,Maurice Alexander,WR,25,2022,39.47811989316694,,,,
246,Deonte Harty,WR,25,2022,39.47811989316694,,,,
248,Jacob Harris,WR,25,2022,39.47811989316694,,,,
249,Keke Coutee,WR,25,2022,39.47811989316694,,,,
250,Marquise Goodwin,WR,32,2022,39.40539725089759,,,,
251,DeSean Jackson,WR,36,2022,39.07852478755016,,,,
252,Laquon Treadwell,WR,27,2022,38.50721543473996,,,,
255,Allen Lazard,WR,27,2022,38.50721543473996,117.0,10.9,85.0,149.0
258,Richie James,WR,27,2022,38.153421938078125,,,,
259,Justin Watson,WR,26,2022,37.61832053979923,,,,
260,Cam Sims,WR,26,2022,37.61832053979923,,,,
264,Khalil Shakir,WR,22,2022,35.45206952140572,,,,
265,Michael Woods II,WR,22,2022,35.45206952140572,,,,
266,Marcus Johnson,WR,28,2022,35.258702839676474,,,,
267,Anthony Schwartz,WR,22,2022,35.17220985956163,,,,
268,Terrace Marshall Jr.,WR,22,2022,33.889673191249386,,,,
272,Miles Boykin,WR,26,2022,33.77334527543289,,,,
273,Nsimba Webster,WR,26,2022,33.77334527543289,,,,
274,Denzel Mims,WR,25,2022,33.55907956741655,,,,
275,CeeDee Lamb,WR,23,2022,33.46606088132531,16.0,4.4,5.0,29.0
278,Jalen Nailor,WR,23,2022,33.46606088132531,,,,
279,Jalen Guyton,WR,25,2022,33.003021580522386,,,,
281,Velus Jones Jr.,WR,25,2022,33.003021580522386,,,,
282,Nick Westbrook-Ikhine,WR,25,2022,33.003021580522386,,,,
284,Mike Evans,WR,29,2022,32.221178331883294,64.0,7.6,40.0,82.0
285,Mack Hollins,WR,29,2022,32.221178331883294,,,,
286,Brandin Cooks,WR,29,2022,32.221178331883294,82.0,7.1,63.0,102.0
290,Tyron Johnson,WR,26,2022,31.90323620728192,,,,
293,Jamal Agnew,WR,27,2022,31.569508524296992,,,,
294,DJ Chark,WR,26,2022,29.852988594166014,,,,
295,Noah Brown,WR,26,2022,29.852988594166014,,,,
299,Brandon Powell,WR,27,2022,29.164005855398926,,,,
300,D'Wayne Eskridge,WR,25,2022,29.035232805330548,,,,
302,Samori Toure,WR,24,2022,28.54481163717029,,,,
304,Cade Johnson,WR,24,2022,28.54481163717029,,,,
305,Lil'Jordan Humphrey,WR,24,2022,28.54481163717029,,,,
306,Austin Trammell,WR,24,2022,28.54481163717029,,,,
307,Marquez Callaway,WR,24,2022,28.54481163717029,,,,
308,Dyami Brown,WR,23,2022,27.47084257842014,,,,
309,DeAndre Carter,WR,29,2022,26.45126972896852,,,,
310,Parris Campbell,WR,25,2022,25.58992114745021,207.0,14.7,136.0,200.0
311,Ben Skowronek,WR,25,2022,24.816378064805743,,,,
314,D.K. Metcalf,WR,25,2022,24.816378064805743,33.0,4.8,19.0,48.0
315,Cam Sims,WR,26,2022,24.28648487509704,,,,
316,Justin Watson,WR,26,2022,24.28648487509704,,,,
317,Ty Montgomery,WR,29,2022,23.617075820062375,,,,
319,Dante Pettis,WR,27,2022,21.818796950274606,,,,
321,Isaiah McKenzie,WR,27,2022,21.29640170577949,,,,
322,Trenton Irwin,WR,27,2022,21.29640170577949,,,,
323,KhaDarel Hodge,WR,27,2022,21.29640170577949,,,,
324,Equanimeous St. Brown,WR,26,2022,21.233814099628283,,,,
325,Van Jefferson,WR,26,2022,21.233814099628283,219.0,22.8,121.0,207.0
326,Pharoh Cooper,WR,27,2022,21.191693255338922,,,,
329,Chris Moore,WR,29,2022,20.990955750508284,,,,
331,Marquez Callaway,WR,24,2022,20.640053793435214,,,,
333,Cade Johnson,WR,24,2022,20.640053793435214,,,,
334,Lil'Jordan Humphrey,WR,24,2022,20.640053793435214,,,,
335,Austin Trammell,WR,24,2022,20.640053793435214,,,,
336,Samori Toure,WR,24,2022,20.640053793435214,,,,
337,Michael Bandy,WR,25,2022,20.115208879194203,,,,
340,Dax Milne,WR,23,2022,18.92776602349112,,,,
341,Michael Gallup,WR,26,2022,18.535311572165117,153.0,11.2,109.0,176.0
342,Tom Kennedy,WR,26,2022,18.535311572165117,,,,
343,Jameson Williams,WR,21,2022,18.107011297670507,134.0,14.5,88.0,177.0
344,Shi Smith,WR,24,2022,17.755836693080614,,,,
345,Ashton Dulin,WR,25,2022,17.717950050978498,,,,
347,Brandon Johnson,WR,24,2022,16.987238858793987,,,,
348,James Proche,WR,26,2022,16.373171674787073,,,,
349,Jeff Smith,WR,25,2022,16.31965448350846,,,,
350,Kendall Hinton,WR,25,2022,16.31965448350846,,,,
352,Kyle Philips,WR,23,2022,15.223289749790723,,,,
353,Jalen Reagor,WR,23,2022,15.223289749790723,,,,
354,Christian Watson,WR,23,2022,15.223289749790723,76.0,18.3,21.0,101.0
355,Tyrie Cleveland,WR,25,2022,14.534765382078604,,,,
356,Jalen Virgil,WR,24,2022,14.526052269477303,,,,
357,Deven Thompkins,WR,23,2022,14.488287264186184,,,,
358,KJ Hamler,WR,23,2022,14.488287264186184,,,,
359,Andre Baccellia,WR,25,2022,14.226957637325125,,,,
360,Michael Pittman Jr.,WR,25,2022,14.226957637325125,50.0,7.6,34.0,80.0
361,Kendall Hinton,WR,25,2022,14.082518028255663,,,,
362,Jeff Smith,WR,25,2022,14.082518028255663,,,,
364,Juwann Winfree,WR,26,2022,13.474180502025398,,,,
368,Khalil Shakir,WR,22,2022,13.425553562263676,,,,
369,Michael Woods II,WR,22,2022,13.425553562263676,,,,
370,Dezmon Patmon,WR,24,2022,13.091582420966647,,,,
371,Diontae Johnson,WR,26,2022,12.877152246531598,51.0,5.4,40.0,73.0
372,Trent Sherfield,WR,26,2022,12.877152246531598,,,,
373,Chris Conley,WR,30,2022,12.81431834569816,,,,
374,Jake Kumerow,WR,30,2022,12.81431834569816,,,,
383,Cody White,WR,24,2022,12.293694881544855,,,,
384,Mason Kinsey,WR,24,2022,12.293694881544855,,,,
385,Jalen Camp,WR,24,2022,12.293694881544855,,,,
386,Mike Thomas,WR,28,2022,11.662821545093337,,,,
387,C.J. Board,WR,29,2022,11.452705921819874,,,,
391,Gunner Olszewski,WR,26,2022,10.942940656737292,,,,
392,River Cracraft,WR,28,2022,10.893539825800886,,,,
393,Demarcus Robinson,WR,28,2022,10.893539825800886,,,,
394,Trent Taylor,WR,28,2022,10.73771271339741,,,,
396,Montrell Washington,WR,23,2022,9.673862426983316,,,,
398,Tim Jones,WR,24,2022,9.62829580696229,,,,
405,Daylen Baldwin,WR,23,2022,9.51209911596691,,,,
406,Dareke Young,WR,23,2022,9.51209911596691,,,,
407,Dareke Young,WR,23,2022,9.49022617634854,,,,
408,Daylen Baldwin,WR,23,2022,9.49022617634854,,,,
413,Jason Moore,WR,27,2022,9.26073819999743,,,,
414,Corey Davis,WR,27,2022,9.26073819999743,,,,
417,Penny Hart,WR,26,2022,9.234140952786785,,,,
419,Greg Dortch,WR,24,2022,9.154081626067788,,,,
420,Tylan Wallace,WR,23,2022,8.812063537899446,,,,
422,Simi Fehoko,WR,25,2022,8.807813730750826,,,,
425,Samori Toure,WR,24,2022,8.125534642249999,,,,
427,Cade Johnson,WR,24,2022,8.125534642249999,,,,
428,Lil'Jordan Humphrey,WR,24,2022,8.125534642249999,,,,
429,Austin Trammell,WR,24,2022,8.125534642249999,,,,
431,Marquez Callaway,WR,24,2022,8.125534642249999,,,,
432,Dennis Houston,WR,23,2022,8.021574829564523,,,,
433,Jalen Tolbert,WR,23,2022,8.00441753863899,,,,
434,Jerry Jeudy,WR,23,2022,8.00441753863899,56.0,13.5,28.0,89.0
436,Braylon Sanders,WR,23,2022,8.00441753863899,,,,
437,Mike Strachan,WR,25,2022,7.456690771234857,,,,
438,Samori Toure,WR,24,2022,7.423065426097333,,,,
439,Marquez Callaway,WR,24,2022,7.423065426097333,,,,
441,Cade Johnson,WR,24,2022,7.423065426097333,,,,
442,Lil'Jordan Humphrey,WR,24,2022,7.423065426097333,,,,
443,Austin Trammell,WR,24,2022,7.423065426097333,,,,
445,Danny Gray,WR,23,2022,7.292598226441852,,,,
446,Erik Ezukanma,WR,22,2022,7.153864397626236,,,,
449,Maurice Alexander,WR,25,2022,6.623723508799415,,,,
450,Keke Coutee,WR,25,2022,6.623723508799415,,,,
451,Deonte Harty,WR,25,2022,6.623723508799415,,,,
452,Jacob Harris,WR,25,2022,6.623723508799415,,,,
453,Frank Darby,WR,25,2022,6.623723508799415,,,,
457,Braylon Sanders,WR,23,2022,6.5246626272915496,,,,
458,Jerry Jeudy,WR,23,2022,6.5246626272915496,56.0,13.5,28.0,89.0
460,Jalen Tolbert,WR,23,2022,6.5246626272915496,,,,
462,Nsimba Webster,WR,26,2022,6.522784412708317,,,,
463,Miles Boykin,WR,26,2022,6.522784412708317,,,,
471,Jalen Camp,WR,24,2022,6.438517676917517,,,,
472,Mason Kinsey,WR,24,2022,6.438517676917517,,,,
473,Cody White,WR,24,2022,6.438517676917517,,,,
475,David Sills,WR,26,2022,6.115566290152826,,,,
483,Jalen Camp,WR,24,2022,6.016668747193986,,,,
484,Mason Kinsey,WR,24,2022,6.016668747193986,,,,
485,Cody White,WR,24,2022,6.016668747193986,,,,
488,Maurice Alexander,WR,25,2022,5.8699198517013915,,,,
489,Deonte Harty,WR,25,2022,5.8699198517013915,,,,
490,Keke Coutee,WR,25,2022,5.8699198517013915,,,,
491,Frank Darby,WR,25,2022,5.8699198517013915,,,,
495,Jacob Harris,WR,25,2022,5.8699198517013915,,,,
499,Frank Darby,WR,25,2022,5.764457619270511,,,,
500,Maurice Alexander,WR,25,2022,5.764457619270511,,,,
501,Jacob Harris,WR,25,2022,5.764457619270511,,,,
502,Deonte Harty,WR,25,2022,5.764457619270511,,,,
503,Keke Coutee,WR,25,2022,5.764457619270511,,,,
505,Frank Darby,WR,25,2022,5.383007870255984,,,,
506,Deonte Harty,WR,25,2022,5.383007870255984,,,,
508,Jacob Harris,WR,25,2022,5.383007870255984,,,,
509,Maurice Alexander,WR,25,2022,5.383007870255984,,,,
510,Keke Coutee,WR,25,2022,5.383007870255984,,,,
514,Josh Ali,WR,23,2022,5.027134647774437,,,,
515,Keith Kirkwood,WR,28,2022,4.825542909424978,,,,
516,Cody Hollister,WR,29,2022,4.588259723833783,,,,
517,Racey McMath,WR,23,2022,4.283933482625825,,,,
519,Trenton Irwin,WR,27,2022,4.084277081020533,,,,
520,Isaiah McKenzie,WR,27,2022,4.084277081020533,,,,
522,KhaDarel Hodge,WR,27,2022,4.084277081020533,,,,
523,Kevin White,WR,30,2022,3.376632940843818,,,,
524,KaVontae Turpin,WR,26,2022,3.347606826805684,,,,
