,Ht,Wt,40yd,Vertical,Bench,BroadJump,3Cone,Shuttle,Combine_Year,Fantasy_PPR
788,6.416666666666667,227.0,4.55,38.0,17.0,122.0,6.915,4.21,2018.0,97.8
790,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,86.8
791,5.833333333333333,179.0,4.34,36.5,15.0,119.0,6.91,4.12,2014.0,96.8
793,6.333333333333333,211.0,4.48,34.5,18.0,126.0,6.91,4.21,2011.0,111.3
795,6.083333333333333,203.0,4.59,34.5,15.0,123.0,6.77,4.19,2016.0,107.6
796,5.833333333333333,191.0,4.46,33.5,16.0,115.0,7.08,4.34,2011.0,100.1
798,5.916666666666667,195.0,4.62,33.5,11.0,113.0,7.19,4.39,2014.0,94.2
799,5.833333333333333,183.0,4.58,27.5,13.0,103.0,6.81,4.25,2008.0,106.4
800,5.75,184.0,4.48,36.0,11.0,121.0,6.915,4.21,2018.0,97.3
801,5.75,178.0,4.48,36.0,15.0,121.0,6.915,4.21,2020.0,90.1
802,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,79.5
803,5.916666666666667,201.0,4.48,36.0,22.0,121.0,6.915,4.21,2018.0,108.7
806,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,98.9
809,5.916666666666667,188.0,4.27,42.0,15.0,131.0,6.915,4.21,2020.0,84.1
810,6.166666666666667,213.0,4.35,45.0,18.0,139.0,7.06,4.3,2015.0,97.1
811,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,74.8
813,5.916666666666667,206.0,4.47,42.0,17.0,138.0,7.31,4.46,2020.0,87.2
818,5.833333333333333,181.0,4.43,34.5,14.0,113.0,6.93,4.15,2018.0,87.0
819,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,86.2
823,5.833333333333333,199.0,4.42,35.0,17.0,120.0,7.12,4.34,2010.0,86.5
825,6.333333333333333,220.0,4.42,43.5,12.0,140.0,6.77,4.07,2019.0,69.6
826,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,87.3
828,6.083333333333333,211.0,4.43,34.0,16.0,126.0,6.95,4.34,2014.0,87.4
831,6.166666666666667,216.0,4.42,37.0,15.0,128.0,6.915,4.21,2013.0,69.4
832,5.916666666666667,214.0,4.48,39.0,15.0,122.0,7.03,4.14,2019.0,80.7
834,6.083333333333333,202.0,4.73,38.5,23.0,124.0,7.2,4.33,2020.0,66.9
836,6.25,225.0,4.48,36.0,15.0,121.0,6.915,4.21,2004.0,100.9
841,6.333333333333333,218.0,4.5,35.5,18.0,120.0,7.0,4.15,2017.0,65.8
845,6.166666666666667,212.0,4.48,44.5,15.0,139.0,6.915,4.21,2020.0,58.4
846,6.25,212.0,4.57,35.0,18.0,126.0,6.8,4.13,2016.0,83.9
850,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,60.3
853,6.166666666666667,228.0,4.53,38.5,27.0,122.0,6.915,4.21,2019.0,73.9
855,5.833333333333333,183.0,4.48,35.5,6.0,122.0,6.87,4.16,2018.0,64.4
856,6.5,222.0,4.48,36.0,17.0,121.0,6.915,4.21,2020.0,59.2
860,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,62.3
865,6.25,207.0,4.38,38.5,16.0,131.0,6.66,4.43,2020.0,60.7
870,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,56.2
871,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,57.8
872,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,51.6
873,5.75,188.0,4.31,36.5,15.0,121.0,6.95,4.15,2019.0,54.8
877,5.833333333333333,200.0,4.39,35.5,15.0,123.0,7.13,4.2,2020.0,53.1
881,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,53.4
886,5.833333333333333,169.0,4.35,36.0,15.0,120.0,6.915,4.21,2008.0,44.8
887,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,50.1
889,6.166666666666667,202.0,4.53,35.0,11.0,119.0,6.74,4.13,2017.0,46.6
893,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,57.3
895,6.083333333333333,206.0,4.48,36.0,15.0,121.0,6.915,4.21,2020.0,40.9
898,6.083333333333333,194.0,4.61,35.5,14.0,127.0,6.94,4.34,2017.0,55.6
899,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,47.7
900,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,46.3
901,6.083333333333333,200.0,4.48,36.0,15.0,121.0,6.915,4.21,2020.0,46.9
903,6.083333333333333,203.0,4.46,33.5,15.0,120.0,6.87,4.4,2018.0,41.0
905,6.0,197.0,4.46,36.5,16.0,124.0,7.05,4.26,2020.0,40.9
907,6.083333333333333,211.0,4.62,36.0,19.0,126.0,6.88,4.22,2012.0,44.0
909,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,39.5
915,6.25,212.0,4.48,36.0,15.0,121.0,6.915,4.21,2020.0,36.3
922,6.166666666666667,201.0,4.45,36.5,15.0,133.0,6.79,4.01,2017.0,36.6
927,6.333333333333333,221.0,4.53,36.0,15.0,121.0,6.915,4.21,2017.0,37.6
929,6.083333333333333,205.0,4.55,38.0,15.0,126.0,6.915,4.21,2020.0,42.3
930,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,34.9
931,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,25.5
935,6.0,194.0,4.38,33.5,16.0,124.0,6.915,4.35,2013.0,31.4
938,6.083333333333333,189.0,4.43,38.5,15.0,122.0,7.07,4.21,2020.0,28.8
940,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,46.3
941,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,30.0
943,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,29.0
945,6.25,216.0,4.48,36.0,15.0,121.0,6.915,4.21,2012.0,23.5
949,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,29.6
950,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,27.4
952,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,25.4
954,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,20.5
955,6.166666666666667,225.0,4.52,36.0,15.0,121.0,6.915,4.21,2010.0,22.7
957,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,32.3
959,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,33.7
961,5.666666666666667,195.0,4.3,40.5,15.0,126.0,6.65,4.28,2009.0,30.3
962,6.166666666666667,221.0,4.52,33.0,12.0,117.0,6.915,4.21,2016.0,22.9
963,6.0,185.0,4.35,36.5,15.0,125.0,7.28,4.36,2020.0,23.6
965,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,29.2
966,6.166666666666667,222.0,4.48,36.0,19.0,121.0,7.07,4.33,2017.0,29.8
970,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,19.5
979,6.416666666666667,228.0,4.68,31.0,15.0,112.0,6.915,4.21,2018.0,29.0
982,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,27.1
986,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,18.5
988,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,22.5
990,6.0,221.0,4.55,40.5,15.0,121.0,6.97,4.21,2015.0,15.8
997,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,25.8
999,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,32.2
1000,6.0,186.0,4.48,36.0,15.0,121.0,6.915,4.21,2018.0,15.6
1005,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,22.6
1008,6.333333333333333,210.0,4.75,33.5,13.0,119.0,7.09,4.29,2019.0,13.6
1011,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,13.5
1013,6.25,215.0,4.53,33.5,15.0,113.0,7.0,4.21,2018.0,17.0
1015,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,21.4
1018,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,12.6
1021,6.0,205.0,4.31,40.0,11.0,135.0,6.915,4.03,2019.0,14.7
1022,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,11.7
1026,6.083333333333333,208.0,4.59,31.5,15.0,117.0,6.915,4.42,2020.0,16.1
1029,6.0,224.0,4.47,38.0,21.0,123.0,6.915,4.21,2020.0,8.9
1030,5.666666666666667,181.0,4.63,33.0,13.0,117.0,6.74,4.01,2017.0,18.6
1033,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,16.4
1036,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,9.2
1040,5.916666666666667,203.0,4.52,31.0,15.0,115.0,6.915,4.21,2016.0,12.3
1046,6.25,218.0,4.54,35.5,18.0,124.0,6.57,4.11,2018.0,9.6
1049,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,11.0
1050,6.166666666666667,209.0,4.46,39.5,13.0,126.0,6.915,4.21,2020.0,12.3
1052,6.083333333333333,215.0,4.43,38.0,13.0,121.0,7.0,4.22,2019.0,9.4
1054,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,12.8
1055,5.833333333333333,189.0,4.56,32.5,13.0,121.0,6.75,4.4,2018.0,11.0
1056,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,10.3
1065,6.0,196.0,4.6,32.5,17.0,114.0,6.915,4.21,2020.0,12.3
1068,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,10.0
1070,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,8.3
1071,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,7.0
1074,6.416666666666667,220.0,4.48,36.0,15.0,121.0,6.915,4.21,2020.0,5.5
1075,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,10.1
1076,6.166666666666667,196.0,4.41,31.0,15.0,116.0,6.9,4.2,2018.0,5.7
1077,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,7.0
1078,5.916666666666667,184.0,4.55,36.5,15.0,117.0,6.96,4.21,2019.0,6.5
1084,6.083333333333333,199.0,4.58,30.5,13.0,124.0,7.22,4.28,2019.0,7.9
1089,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,5.1
1092,6.333333333333333,223.0,4.6,36.0,22.0,127.0,7.33,4.55,2020.0,3.5
1096,6.25,208.0,4.4,30.5,10.0,121.0,7.05,4.19,2017.0,6.8
1098,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,7.1
1100,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,7.6
1104,6.0,186.0,4.48,36.0,15.0,121.0,6.915,4.21,2018.0,4.9
1105,5.916666666666667,200.0,4.41,34.0,15.0,121.0,6.915,4.21,2018.0,4.0
1108,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,4.3
1109,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,3.2
1115,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,2.9
1116,6.166666666666667,221.0,4.4,39.5,13.0,132.0,7.02,4.3,2014.0,2.9
1120,5.916666666666667,188.0,4.22,37.0,15.0,133.0,6.915,4.21,2017.0,3.7
1122,6.416666666666667,218.0,4.56,34.5,16.0,124.0,7.2,4.4,2018.0,2.6
1132,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,2.0
1135,6.083333333333333,217.0,4.52,36.0,15.0,126.0,7.06,4.18,2014.0,3.1
1138,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,2.2
1139,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.5
1142,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,2.1
1143,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,2.3
1148,5.916666666666667,201.0,4.48,34.5,20.0,121.0,7.27,4.4,2020.0,2.4
1151,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,2.3
1158,5.666666666666667,174.0,4.34,32.0,14.0,120.0,6.915,4.01,2013.0,5.0
1162,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,0.3
1168,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,-0.2
1170,5.916666666666667,195.0,4.4,36.0,15.0,120.0,6.77,4.15,2010.0,3.1
1172,6.0,178.0,4.48,36.0,15.0,121.0,6.915,4.21,2017.0,-0.6
1173,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,-2.8
1180,6.25,212.0,4.57,35.0,18.0,126.0,6.8,4.13,2016.0,374.6
1188,6.083333333333333,209.0,4.42,36.0,19.0,126.0,7.01,4.0,2017.0,276.1
1193,6.333333333333333,218.0,4.5,35.5,18.0,120.0,7.0,4.15,2017.0,248.0
1199,6.166666666666667,204.0,4.62,31.0,15.0,116.0,6.75,4.08,2017.0,270.5
1200,6.25,220.0,4.34,38.5,17.0,135.0,6.66,4.25,2011.0,274.1
1201,6.25,209.0,4.45,36.5,17.0,125.0,6.915,4.21,2015.0,246.2
1205,6.083333333333333,211.0,4.42,33.0,15.0,120.0,6.71,3.98,2015.0,246.5
1206,6.416666666666667,231.0,4.53,37.0,12.0,121.0,7.08,4.26,2014.0,232.7
1207,6.0,226.0,4.49,36.5,19.0,120.0,6.915,4.21,2019.0,217.1
1208,6.083333333333333,214.0,4.57,36.0,15.0,115.0,6.915,4.5,2013.0,268.5
1210,6.166666666666667,206.0,4.58,36.0,15.0,121.0,6.915,4.21,2013.0,261.5
1212,6.25,220.0,4.6,39.0,15.0,127.0,7.0,4.0,2014.0,254.9
1213,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,256.3
1216,5.916666666666667,205.0,4.65,28.5,12.0,110.0,6.915,4.21,2014.0,237.4
1218,5.833333333333333,182.0,4.4,35.5,15.0,121.0,6.89,4.07,2015.0,235.2
1219,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,225.8
1224,6.25,218.0,4.54,35.5,18.0,124.0,6.57,4.11,2018.0,222.4
1225,6.0,195.0,4.46,35.0,15.0,115.0,7.03,4.32,2015.0,212.1
1226,5.833333333333333,179.0,4.34,36.5,15.0,119.0,6.91,4.12,2014.0,219.8
1228,6.083333333333333,205.0,4.51,36.0,10.0,122.0,6.95,4.37,2018.0,212.7
1231,6.0,210.0,4.42,39.5,15.0,132.0,6.95,4.07,2018.0,230.5
1232,6.0,201.0,4.51,33.5,14.0,117.0,7.15,4.47,2013.0,232.9
1238,6.0,189.0,4.43,31.0,15.0,110.0,6.88,4.41,2018.0,197.0
1239,6.0,208.0,4.35,37.5,18.0,125.0,7.01,4.15,2019.0,191.9
1241,6.083333333333333,197.0,4.58,34.0,11.0,119.0,6.9,4.35,2016.0,222.9
1243,5.916666666666667,214.0,4.48,39.0,15.0,122.0,7.03,4.14,2019.0,189.1
1244,6.166666666666667,199.0,4.46,33.0,22.0,112.0,6.81,4.11,2012.0,193.9
1246,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,188.3
1247,6.083333333333333,212.0,4.56,39.5,14.0,123.0,6.82,4.3,2014.0,212.7
1248,6.25,228.0,4.33,40.5,27.0,134.0,7.38,4.5,2019.0,187.1
1273,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,201.3
1274,5.916666666666667,186.0,4.4,39.5,12.0,126.0,6.64,4.1,2010.0,190.3
1276,6.083333333333333,190.0,4.39,40.5,11.0,135.0,7.0,4.15,2019.0,170.0
1277,5.666666666666667,185.0,4.56,37.0,10.0,115.0,7.17,4.32,2015.0,197.7
1279,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,184.8
1280,5.916666666666667,196.0,4.31,37.0,18.0,119.0,7.09,4.33,2017.0,171.7
1283,6.333333333333333,218.0,4.48,32.5,15.0,121.0,6.915,4.21,2017.0,161.3
1285,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,162.3
1286,6.166666666666667,213.0,4.35,45.0,18.0,139.0,7.06,4.3,2015.0,156.5
1291,5.833333333333333,183.0,4.53,33.5,15.0,123.0,7.09,4.45,2019.0,163.1
1293,5.833333333333333,199.0,4.42,35.0,17.0,120.0,7.12,4.34,2010.0,152.2
1294,6.25,225.0,4.48,36.0,15.0,121.0,6.915,4.21,2004.0,177.4
1295,6.166666666666667,212.0,4.48,36.0,15.0,121.0,6.915,4.21,2015.0,138.1
1298,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,143.1
1299,5.75,166.0,4.48,36.0,15.0,121.0,6.915,4.21,2019.0,146.4
1300,5.833333333333333,191.0,4.46,33.5,16.0,115.0,7.08,4.34,2011.0,154.9
1301,5.833333333333333,201.0,4.47,35.5,20.0,115.0,7.09,4.45,2018.0,168.2
1303,5.833333333333333,187.0,4.33,36.5,17.0,119.0,6.915,4.21,2019.0,119.5
1304,6.166666666666667,219.0,4.55,36.0,14.0,126.0,7.11,4.29,2017.0,135.3
1306,6.0,178.0,4.48,36.0,15.0,121.0,6.915,4.21,2017.0,156.7
1308,5.916666666666667,213.0,4.54,34.5,14.0,120.0,7.11,4.32,2018.0,133.5
1309,6.083333333333333,211.0,4.43,34.0,16.0,126.0,6.95,4.34,2014.0,138.5
1314,6.0,186.0,4.32,33.5,10.0,126.0,6.93,4.27,2016.0,134.0
1316,5.833333333333333,184.0,4.59,35.0,7.0,116.0,6.8,4.19,2019.0,133.5
1317,5.833333333333333,194.0,4.48,41.0,20.0,123.0,7.0,4.35,2016.0,141.8
1319,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,114.4
1322,5.75,183.0,4.34,36.0,15.0,121.0,6.915,4.21,2012.0,125.1
1323,6.0,194.0,4.38,33.5,16.0,124.0,6.915,4.35,2013.0,120.1
1324,5.833333333333333,183.0,4.58,27.5,13.0,103.0,6.81,4.25,2008.0,140.6
1325,6.25,216.0,4.48,36.0,15.0,121.0,6.915,4.21,2012.0,122.2
1328,5.833333333333333,189.0,4.33,36.0,16.0,120.0,6.76,3.81,2014.0,117.5
1330,5.916666666666667,201.0,4.48,36.0,22.0,121.0,6.915,4.21,2018.0,127.5
1331,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,109.5
1338,6.25,209.0,4.48,36.0,15.0,121.0,6.915,4.21,2017.0,115.1
1339,5.833333333333333,185.0,4.33,37.0,13.0,122.0,6.7,4.11,2015.0,100.8
1343,6.083333333333333,215.0,4.54,32.5,15.0,120.0,6.915,4.21,2017.0,113.2
1346,6.083333333333333,203.0,4.59,34.5,15.0,123.0,6.77,4.19,2016.0,100.9
1347,6.083333333333333,203.0,4.68,34.0,9.0,125.0,6.73,4.21,2017.0,97.8
1348,6.416666666666667,227.0,4.55,38.0,17.0,122.0,6.915,4.21,2018.0,102.8
1351,5.916666666666667,188.0,4.22,37.0,15.0,133.0,6.915,4.21,2017.0,95.0
1353,6.083333333333333,211.0,4.62,36.0,19.0,126.0,6.88,4.22,2012.0,124.1
1357,5.916666666666667,195.0,4.62,33.5,11.0,113.0,7.19,4.39,2014.0,95.1
1359,6.416666666666667,228.0,4.68,31.0,15.0,112.0,6.915,4.21,2018.0,101.5
1360,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,90.3
1361,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,90.8
1363,6.333333333333333,206.0,4.37,30.5,15.0,124.0,6.915,4.21,2018.0,84.1
1368,6.166666666666667,194.0,4.55,33.5,11.0,114.0,6.915,4.21,2016.0,81.9
1370,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,85.9
1371,6.0,198.0,4.42,36.0,12.0,121.0,6.915,4.21,2015.0,94.0
1373,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,78.7
1379,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,96.2
1382,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,71.4
1384,6.083333333333333,198.0,4.55,31.0,14.0,120.0,7.23,4.5,2014.0,83.6
1389,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,98.8
1392,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,86.5
1395,6.25,224.0,4.52,36.0,15.0,121.0,6.915,4.21,2010.0,85.3
1396,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,79.0
1398,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,73.7
1404,5.75,202.0,4.43,37.5,10.0,123.0,7.0,4.21,2014.0,89.4
1410,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,59.6
1414,6.166666666666667,215.0,4.52,36.0,23.0,121.0,6.915,4.21,2014.0,66.0
1417,6.25,196.0,4.67,33.0,15.0,127.0,7.4,4.28,2016.0,75.4
1420,6.25,194.0,4.52,37.0,15.0,124.0,6.83,4.13,2017.0,61.9
1421,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,71.9
1422,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,56.7
1424,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,60.1
1427,6.333333333333333,220.0,4.42,43.5,12.0,140.0,6.77,4.07,2019.0,50.8
1431,6.166666666666667,221.0,4.6,32.5,18.0,117.0,7.15,4.32,2019.0,66.9
1432,6.0,175.0,4.4,38.0,15.0,124.0,7.09,4.21,2014.0,64.5
1433,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,63.7
1435,5.583333333333333,173.0,4.42,36.0,11.0,123.0,6.64,4.15,2017.0,63.3
1436,6.166666666666667,203.0,4.63,37.0,13.0,118.0,7.07,4.23,2019.0,61.9
1440,5.666666666666667,174.0,4.34,32.0,14.0,120.0,6.915,4.01,2013.0,47.4
1443,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,39.8
1445,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,48.0
1446,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,48.7
1447,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,59.9
1448,5.916666666666667,203.0,4.52,31.0,15.0,115.0,6.915,4.21,2016.0,55.5
1449,5.833333333333333,181.0,4.43,34.5,14.0,113.0,6.93,4.15,2018.0,52.8
1451,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,45.5
1454,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,45.7
1456,5.833333333333333,182.0,4.39,38.0,11.0,120.0,6.93,4.03,2012.0,56.9
1457,5.833333333333333,169.0,4.35,36.0,15.0,120.0,6.915,4.21,2008.0,36.9
1458,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,39.9
1459,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,40.6
1460,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,42.9
1461,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,45.9
1462,6.166666666666667,228.0,4.53,38.5,27.0,122.0,6.915,4.21,2019.0,39.4
1467,6.083333333333333,194.0,4.61,35.5,14.0,127.0,6.94,4.34,2017.0,48.5
1468,5.75,183.0,4.27,36.0,13.0,132.0,6.915,4.21,2013.0,38.1
1470,5.75,188.0,4.31,36.5,15.0,121.0,6.95,4.15,2019.0,35.4
1472,5.916666666666667,203.0,4.55,33.5,17.0,116.0,6.91,4.19,2018.0,51.8
1473,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,38.0
1477,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,46.0
1478,6.166666666666667,216.0,4.42,37.0,15.0,128.0,6.915,4.21,2013.0,35.6
1480,6.25,215.0,4.53,33.5,15.0,113.0,7.0,4.21,2018.0,42.6
1483,6.0,186.0,4.48,36.0,15.0,121.0,6.915,4.21,2018.0,34.5
1484,6.166666666666667,221.0,4.52,33.0,12.0,117.0,6.915,4.21,2016.0,33.4
1485,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,26.5
1486,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,32.9
1489,6.083333333333333,217.0,4.52,36.0,15.0,126.0,7.06,4.18,2014.0,46.3
1490,6.083333333333333,203.0,4.46,33.5,15.0,120.0,6.87,4.4,2018.0,35.0
1493,6.166666666666667,229.0,4.72,30.0,14.0,121.0,7.43,4.47,2016.0,34.6
1495,6.166666666666667,201.0,4.45,36.5,15.0,133.0,6.79,4.01,2017.0,48.9
1497,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,37.8
1502,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,29.5
1503,6.0,205.0,4.31,40.0,11.0,135.0,6.915,4.03,2019.0,38.1
1505,6.083333333333333,188.0,4.42,38.5,11.0,124.0,6.6,4.22,2016.0,28.4
1506,5.833333333333333,192.0,4.56,36.5,11.0,114.0,6.63,4.21,2015.0,38.5
1507,5.833333333333333,183.0,4.48,35.5,6.0,122.0,6.87,4.16,2018.0,26.4
1514,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,30.1
1522,6.0,196.0,4.42,39.0,10.0,122.0,6.915,4.15,2015.0,22.3
1533,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,25.2
1539,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,20.2
1540,6.166666666666667,211.0,4.48,36.0,8.0,121.0,6.915,4.21,2019.0,24.3
1541,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,14.6
1542,6.333333333333333,221.0,4.53,36.0,15.0,121.0,6.915,4.21,2017.0,22.5
1548,5.833333333333333,186.0,4.56,33.5,13.0,105.0,6.98,4.18,2010.0,16.1
1549,6.166666666666667,202.0,4.43,33.5,11.0,115.0,6.71,4.37,2018.0,21.4
1550,6.083333333333333,196.0,4.64,32.0,13.0,116.0,6.915,4.21,2016.0,15.5
