,Player,Position,Age,Year,Model_Projection_Points,#,StdDev,High,Low
117,John Brown,WR,32,2022,107.10128533751966,,,,
119,Darius Slayton,WR,25,2022,106.88030102388797,191.0,21.3,118.0,207.0
120,Kendrick Bourne,WR,27,2022,106.30568160995198,,,,
122,Rondale Moore,WR,22,2022,106.18010450488184,118.0,9.6,88.0,147.0
124,Tre'Quan Smith,WR,26,2022,105.37025512577799,,,,
126,Jakobi Meyers,WR,26,2022,105.37025512577799,104.0,7.9,80.0,120.0
127,Curtis Samuel,WR,26,2022,105.37025512577799,193.0,15.4,116.0,180.0
128,Curtis Samuel,WR,26,2022,105.18204872812325,193.0,15.4,116.0,180.0
129,Tre'Quan Smith,WR,26,2022,105.18204872812325,,,,
131,Jakobi Meyers,WR,26,2022,105.18204872812325,104.0,7.9,80.0,120.0
132,Jason Moore,WR,27,2022,104.98052480876389,,,,
135,Corey Davis,WR,27,2022,104.98052480876389,,,,
136,Julio Jones,WR,33,2022,103.23327384299026,,,,
137,JuJu Smith-Schuster,WR,26,2022,102.63876700289208,92.0,7.6,71.0,116.0
139,Romeo Doubs,WR,22,2022,100.22399053352484,158.0,17.5,95.0,180.0
140,Courtland Sutton,WR,27,2022,97.41257716011626,85.0,7.0,65.0,118.0
141,Kenny Golladay,WR,29,2022,94.90240683148406,,,,
142,Rashod Bateman,WR,23,2022,94.70698755391223,98.0,7.6,74.0,120.0
143,Treylon Burks,WR,22,2022,92.46006047448327,84.0,10.2,56.0,110.0
144,Chris Olave,WR,22,2022,92.46006047448327,26.0,6.1,11.0,43.0
145,Isaiah Hodgins,WR,24,2022,90.17905659253805,,,,
147,Rashid Shaheed,WR,24,2022,89.84367785891399,,,,
148,Zach Pascal,WR,28,2022,89.82244682712182,,,,
150,Nelson Agholor,WR,29,2022,88.46498485766048,,,,
151,Laquon Treadwell,WR,27,2022,86.62112050739047,,,,
155,Allen Lazard,WR,27,2022,86.62112050739047,117.0,10.9,85.0,149.0
156,Van Jefferson,WR,26,2022,86.32724318009522,219.0,22.8,121.0,207.0
157,Equanimeous St. Brown,WR,26,2022,86.32724318009522,,,,
158,Sterling Shepard,WR,29,2022,86.2300885240748,,,,
160,Cade Johnson,WR,24,2022,85.66223664569978,,,,
161,Marquez Callaway,WR,24,2022,85.66223664569978,,,,
162,Samori Toure,WR,24,2022,85.66223664569978,,,,
164,Austin Trammell,WR,24,2022,85.66223664569978,,,,
165,Lil'Jordan Humphrey,WR,24,2022,85.66223664569978,,,,
166,Nick Westbrook-Ikhine,WR,25,2022,84.07433147618406,,,,
168,Jalen Guyton,WR,25,2022,84.07433147618406,,,,
170,Velus Jones Jr.,WR,25,2022,84.07433147618406,,,,
171,Quintez Cephus,WR,24,2022,81.66046089056482,,,,
172,Josh Palmer,WR,24,2022,81.66046089056482,,,,
173,Donovan Peoples-Jones,WR,23,2022,80.04511578502905,162.0,16.5,100.0,180.0
174,Kadarius Toney,WR,23,2022,78.93128043523218,89.0,16.9,45.0,127.0
176,Jalen Reagor,WR,23,2022,78.86723972925628,,,,
177,Christian Watson,WR,23,2022,78.86723972925628,76.0,18.3,21.0,101.0
178,Kyle Philips,WR,23,2022,78.86723972925628,,,,
179,Nico Collins,WR,23,2022,77.69420933244973,124.0,13.0,87.0,150.0
181,Marquez Valdes-Scantling,WR,28,2022,71.32706276292035,202.0,16.5,117.0,198.0
182,Keelan Cole,WR,29,2022,69.43087961223087,,,,
183,Steven Sims,WR,25,2022,69.4200146821544,,,,
185,A.J. Brown,WR,25,2022,69.4200146821544,13.0,3.8,4.0,24.0
186,Tyquan Thornton,WR,22,2022,69.11439400317855,,,,
187,Tre'Quan Smith,WR,26,2022,69.001595301051,,,,
188,Jakobi Meyers,WR,26,2022,69.001595301051,104.0,7.9,80.0,120.0
190,Curtis Samuel,WR,26,2022,69.001595301051,193.0,15.4,116.0,180.0
191,Jauan Jennings,WR,25,2022,68.2936517520026,,,,
192,Marquise Brown,WR,25,2022,68.2936517520026,72.0,17.1,21.0,99.0
194,A.J. Green,WR,34,2022,66.86004307374799,,,,
195,Chris Conley,WR,30,2022,66.43719655350162,,,,
196,Jake Kumerow,WR,30,2022,66.43719655350162,,,,
197,Josh Reynolds,WR,27,2022,66.08804129897253,,,,
198,Terry McLaurin,WR,27,2022,66.08804129897253,48.0,7.3,31.0,73.0
199,Bryan Edwards,WR,24,2022,65.75224238025154,,,,
200,T.Y. Hilton,WR,33,2022,65.61163168229096,,,,
202,Randall Cobb,WR,32,2022,65.42373713824931,,,,
203,Demarcus Robinson,WR,28,2022,63.708193245449145,,,,
204,River Cracraft,WR,28,2022,63.708193245449145,,,,
205,Wan'Dale Robinson,WR,21,2022,62.775197768895815,182.0,15.2,114.0,180.0
206,Quez Watkins,WR,24,2022,61.32014851321758,,,,
208,Tutu Atwell,WR,23,2022,60.24803215053736,,,,
209,Devin Duvernay,WR,25,2022,57.65494122289423,,,,
210,Breshad Perriman,WR,29,2022,56.99910659273139,,,,
211,Braxton Berrios,WR,27,2022,55.552138985525524,,,,
212,Quintez Cephus,WR,24,2022,54.14055572361264,,,,
213,Josh Palmer,WR,24,2022,54.14055572361264,,,,
214,David Bell,WR,22,2022,52.09936787632836,,,,
215,Deven Thompkins,WR,23,2022,51.94127178964081,,,,
216,KJ Hamler,WR,23,2022,51.94127178964081,,,,
217,Trenton Irwin,WR,27,2022,50.67970823960695,,,,
218,Isaiah McKenzie,WR,27,2022,50.67970823960695,,,,
220,KhaDarel Hodge,WR,27,2022,50.67970823960695,,,,
221,Skyy Moore,WR,22,2022,50.17661504024689,119.0,11.2,85.0,156.0
222,Damiere Byrd,WR,29,2022,50.16433232981997,,,,
223,Cedrick Wilson Jr.,WR,27,2022,50.07291927903238,,,,
225,Darnell Mooney,WR,25,2022,46.63141164637025,111.0,19.8,56.0,148.0
226,Olamide Zaccheaus,WR,25,2022,46.63141164637025,,,,
228,Jalen Guyton,WR,25,2022,45.946557559246514,,,,
229,Velus Jones Jr.,WR,25,2022,45.946557559246514,,,,
231,Nick Westbrook-Ikhine,WR,25,2022,45.946557559246514,,,,
232,Keke Coutee,WR,25,2022,45.487654446860034,,,,
234,Frank Darby,WR,25,2022,45.487654446860034,,,,
235,Jacob Harris,WR,25,2022,45.487654446860034,,,,
236,Maurice Alexander,WR,25,2022,45.487654446860034,,,,
238,Deonte Harty,WR,25,2022,45.487654446860034,,,,
240,Scott Miller,WR,25,2022,44.54044369713792,,,,
241,Khalil Shakir,WR,22,2022,42.25557007606342,,,,
243,Michael Woods II,WR,22,2022,42.25557007606342,,,,
246,Zay Jones,WR,27,2022,41.46016043272233,139.0,11.1,99.0,152.0
247,Anthony Schwartz,WR,22,2022,41.35145871293662,,,,
248,Terrace Marshall Jr.,WR,22,2022,41.12894196598039,,,,
251,N'Keal Harry,WR,25,2022,40.063172336886566,,,,
252,Byron Pringle,WR,29,2022,38.02946017165121,,,,
253,CeeDee Lamb,WR,23,2022,37.64977294199704,16.0,4.4,5.0,29.0
256,Jalen Nailor,WR,23,2022,37.64977294199704,,,,
257,Kalif Raymond,WR,28,2022,37.61506355256596,,,,
258,Ray-Ray McCloud,WR,26,2022,36.231098550096476,,,,
260,Cam Sims,WR,26,2022,33.63325370759952,,,,
261,Justin Watson,WR,26,2022,33.63325370759952,,,,
264,Tyron Johnson,WR,26,2022,31.799003107620308,,,,
268,Austin Trammell,WR,24,2022,31.146561589965444,,,,
270,Marquez Callaway,WR,24,2022,31.146561589965444,,,,
271,Lil'Jordan Humphrey,WR,24,2022,31.146561589965444,,,,
272,Samori Toure,WR,24,2022,31.146561589965444,,,,
274,Cade Johnson,WR,24,2022,31.146561589965444,,,,
275,Denzel Mims,WR,25,2022,31.08061760306586,,,,
276,Phillip Dorsett,WR,29,2022,30.14951822563097,,,,
277,Dyami Brown,WR,23,2022,29.550175541882112,,,,
278,Miles Boykin,WR,26,2022,28.8849070862033,,,,
280,Nsimba Webster,WR,26,2022,28.8849070862033,,,,
281,Allen Lazard,WR,27,2022,28.68661970070039,117.0,10.9,85.0,149.0
285,Laquon Treadwell,WR,27,2022,28.68661970070039,,,,
286,Richie James,WR,27,2022,28.331283454445185,,,,
288,Jameson Williams,WR,21,2022,28.15150811736369,134.0,14.5,88.0,177.0
289,Nick Westbrook-Ikhine,WR,25,2022,26.726565117172797,,,,
291,Velus Jones Jr.,WR,25,2022,26.726565117172797,,,,
292,Jalen Guyton,WR,25,2022,26.726565117172797,,,,
294,D'Wayne Eskridge,WR,25,2022,22.822744172199407,,,,
295,Jamal Agnew,WR,27,2022,22.704553174496098,,,,
296,Dax Milne,WR,23,2022,21.818952878941445,,,,
299,Parris Campbell,WR,25,2022,21.085435347113247,207.0,14.7,136.0,200.0
300,Jamison Crowder,WR,29,2022,20.472947165039415,,,,
301,Chosen Anderson,WR,29,2022,20.472947165039415,,,,
303,Michael Woods II,WR,22,2022,20.361183455535368,,,,
305,Khalil Shakir,WR,22,2022,20.361183455535368,,,,
307,Noah Brown,WR,26,2022,19.751010065216505,,,,
308,DJ Chark,WR,26,2022,19.751010065216505,,,,
309,Cade Johnson,WR,24,2022,19.500778574423933,,,,
311,Austin Trammell,WR,24,2022,19.500778574423933,,,,
312,Lil'Jordan Humphrey,WR,24,2022,19.500778574423933,,,,
314,Samori Toure,WR,24,2022,19.500778574423933,,,,
315,Marquez Callaway,WR,24,2022,19.500778574423933,,,,
316,Marcus Johnson,WR,28,2022,18.903399595850033,,,,
317,Ben Skowronek,WR,25,2022,18.76715126220563,,,,
319,D.K. Metcalf,WR,25,2022,18.76715126220563,33.0,4.8,19.0,48.0
321,Kyle Philips,WR,23,2022,18.227100943970555,,,,
322,Christian Watson,WR,23,2022,18.227100943970555,76.0,18.3,21.0,101.0
323,Jalen Reagor,WR,23,2022,18.227100943970555,,,,
325,Ashton Dulin,WR,25,2022,17.17726711957451,,,,
326,Cam Sims,WR,26,2022,17.0506295299039,,,,
327,Justin Watson,WR,26,2022,17.0506295299039,,,,
328,Deven Thompkins,WR,23,2022,16.81134199586367,,,,
329,KJ Hamler,WR,23,2022,16.81134199586367,,,,
330,Shi Smith,WR,24,2022,16.31023864669544,,,,
334,Daylen Baldwin,WR,23,2022,15.282247268082088,,,,
335,Dareke Young,WR,23,2022,15.282247268082088,,,,
340,Daylen Baldwin,WR,23,2022,15.232039028748204,,,,
341,Dareke Young,WR,23,2022,15.232039028748204,,,,
343,Jalen Virgil,WR,24,2022,15.066876705609971,,,,
344,Brandon Johnson,WR,24,2022,15.027722653380081,,,,
346,Kendall Hinton,WR,25,2022,14.733035023045943,,,,
347,Jeff Smith,WR,25,2022,14.733035023045943,,,,
348,Brandon Powell,WR,27,2022,14.72153358551958,,,,
353,Jeff Smith,WR,25,2022,14.337746891157707,,,,
354,Kendall Hinton,WR,25,2022,14.337746891157707,,,,
355,Erik Ezukanma,WR,22,2022,14.126870510227135,,,,
358,Michael Bandy,WR,25,2022,13.807875116083139,,,,
359,Tylan Wallace,WR,23,2022,11.937468813458182,,,,
360,Equanimeous St. Brown,WR,26,2022,11.725385933747688,,,,
361,Van Jefferson,WR,26,2022,11.725385933747688,219.0,22.8,121.0,207.0
362,Mack Hollins,WR,29,2022,11.718250607339144,,,,
363,Mike Evans,WR,29,2022,11.718250607339144,64.0,7.6,40.0,82.0
364,Brandin Cooks,WR,29,2022,11.718250607339144,82.0,7.1,63.0,102.0
365,DeAndre Carter,WR,29,2022,11.704478278163563,,,,
366,Dezmon Patmon,WR,24,2022,11.486371530783515,,,,
367,Montrell Washington,WR,23,2022,11.42614137638354,,,,
369,Pharoh Cooper,WR,27,2022,11.163284649339204,,,,
371,Braylon Sanders,WR,23,2022,11.032298310624327,,,,
372,Jerry Jeudy,WR,23,2022,11.032298310624327,56.0,13.5,28.0,89.0
374,Jalen Tolbert,WR,23,2022,11.032298310624327,,,,
375,Dennis Houston,WR,23,2022,10.524208350057592,,,,
381,Cody White,WR,24,2022,10.404310321285408,,,,
382,Mason Kinsey,WR,24,2022,10.404310321285408,,,,
383,Jalen Camp,WR,24,2022,10.404310321285408,,,,
387,James Proche,WR,26,2022,10.276635213507106,,,,
389,Jalen Tolbert,WR,23,2022,10.051299044375995,,,,
390,Braylon Sanders,WR,23,2022,10.051299044375995,,,,
391,Jerry Jeudy,WR,23,2022,10.051299044375995,56.0,13.5,28.0,89.0
393,Isaiah McKenzie,WR,27,2022,9.985109306435874,,,,
394,Trenton Irwin,WR,27,2022,9.985109306435874,,,,
395,KhaDarel Hodge,WR,27,2022,9.985109306435874,,,,
396,Danny Gray,WR,23,2022,9.419571156905917,,,,
397,Michael Gallup,WR,26,2022,9.32198526654929,153.0,11.2,109.0,176.0
398,Tom Kennedy,WR,26,2022,9.32198526654929,,,,
402,Tim Jones,WR,24,2022,9.254172309794384,,,,
403,Tyrie Cleveland,WR,25,2022,8.756048429172154,,,,
404,Michael Pittman Jr.,WR,25,2022,8.748618578049076,50.0,7.6,34.0,80.0
405,Andre Baccellia,WR,25,2022,8.748618578049076,,,,
406,Dante Pettis,WR,27,2022,8.359322598744939,,,,
407,Greg Dortch,WR,24,2022,7.678517222727706,,,,
408,Cade Johnson,WR,24,2022,7.390147834479052,,,,
409,Lil'Jordan Humphrey,WR,24,2022,7.390147834479052,,,,
410,Austin Trammell,WR,24,2022,7.390147834479052,,,,
413,Marquez Callaway,WR,24,2022,7.390147834479052,,,,
414,Samori Toure,WR,24,2022,7.390147834479052,,,,
415,Josh Ali,WR,23,2022,7.134542711529988,,,,
418,Marquise Goodwin,WR,32,2022,6.758240297693021,,,,
420,Racey McMath,WR,23,2022,6.7342774569116415,,,,
429,Jalen Camp,WR,24,2022,6.445864998696436,,,,
430,Mason Kinsey,WR,24,2022,6.445864998696436,,,,
431,Cody White,WR,24,2022,6.445864998696436,,,,
432,Cade Johnson,WR,24,2022,6.0859793639008615,,,,
434,Austin Trammell,WR,24,2022,6.0859793639008615,,,,
435,Lil'Jordan Humphrey,WR,24,2022,6.0859793639008615,,,,
436,Marquez Callaway,WR,24,2022,6.0859793639008615,,,,
438,Samori Toure,WR,24,2022,6.0859793639008615,,,,
439,Deonte Harty,WR,25,2022,5.129091578408378,,,,
440,Keke Coutee,WR,25,2022,5.129091578408378,,,,
442,Jacob Harris,WR,25,2022,5.129091578408378,,,,
443,Maurice Alexander,WR,25,2022,5.129091578408378,,,,
445,Frank Darby,WR,25,2022,5.129091578408378,,,,
449,Mason Kinsey,WR,24,2022,4.705786821580261,,,,
452,Jalen Camp,WR,24,2022,4.705786821580261,,,,
457,Cody White,WR,24,2022,4.705786821580261,,,,
460,Simi Fehoko,WR,25,2022,4.049643757716794,,,,
462,Chris Moore,WR,29,2022,4.031207899781521,,,,
463,Gunner Olszewski,WR,26,2022,3.8121975557935173,,,,
464,Juwann Winfree,WR,26,2022,3.6547037578927046,,,,
465,Diontae Johnson,WR,26,2022,3.4635984053695807,51.0,5.4,40.0,73.0
466,Trent Sherfield,WR,26,2022,3.4635984053695807,,,,
467,Mike Strachan,WR,25,2022,2.6446618450910364,,,,
468,Ty Montgomery,WR,29,2022,2.472155407668879,,,,
470,Maurice Alexander,WR,25,2022,1.735323154372992,,,,
471,Frank Darby,WR,25,2022,1.735323154372992,,,,
473,Deonte Harty,WR,25,2022,1.735323154372992,,,,
475,Jacob Harris,WR,25,2022,1.735323154372992,,,,
476,Keke Coutee,WR,25,2022,1.735323154372992,,,,
478,Frank Darby,WR,25,2022,1.3003036100939624,,,,
482,Maurice Alexander,WR,25,2022,1.3003036100939624,,,,
483,Keke Coutee,WR,25,2022,1.3003036100939624,,,,
484,Jacob Harris,WR,25,2022,1.3003036100939624,,,,
485,Deonte Harty,WR,25,2022,1.3003036100939624,,,,
486,Keke Coutee,WR,25,2022,1.0049601286399792,,,,
490,Frank Darby,WR,25,2022,1.0049601286399792,,,,
491,Maurice Alexander,WR,25,2022,1.0049601286399792,,,,
492,Jacob Harris,WR,25,2022,1.0049601286399792,,,,
493,Deonte Harty,WR,25,2022,1.0049601286399792,,,,
495,Penny Hart,WR,26,2022,0.9429576528840897,,,,
496,Nsimba Webster,WR,26,2022,-2.623570492681452,,,,
498,Miles Boykin,WR,26,2022,-2.623570492681452,,,,
499,David Sills,WR,26,2022,-3.064590129202756,,,,
502,Corey Davis,WR,27,2022,-4.554216319005661,,,,
504,Jason Moore,WR,27,2022,-4.554216319005661,,,,
505,Mike Thomas,WR,28,2022,-4.887950405573221,,,,
506,KaVontae Turpin,WR,26,2022,-5.750708444514899,,,,
507,Trent Taylor,WR,28,2022,-5.860742248407448,,,,
509,Demarcus Robinson,WR,28,2022,-6.313465572548438,,,,
510,River Cracraft,WR,28,2022,-6.313465572548438,,,,
511,KhaDarel Hodge,WR,27,2022,-8.114510691087105,,,,
513,Trenton Irwin,WR,27,2022,-8.114510691087105,,,,
514,Isaiah McKenzie,WR,27,2022,-8.114510691087105,,,,
517,C.J. Board,WR,29,2022,-8.499927070371712,,,,
519,Chris Conley,WR,30,2022,-9.59887383276724,,,,
520,Jake Kumerow,WR,30,2022,-9.59887383276724,,,,
521,DeSean Jackson,WR,36,2022,-10.013848489728943,,,,
522,Keith Kirkwood,WR,28,2022,-12.569205572076442,,,,
523,Cody Hollister,WR,29,2022,-14.973903914977797,,,,
524,Kevin White,WR,30,2022,-20.63029385179169,,,,
